COLLEGE,INCOME,OVERAGE,LEFTOVER,HOUSE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,REPORTED_USAGE_LEVEL,CONSIDERING_CHANGE_OF_PLAN,LEAVE
1,93512,186,0,426864,291,23,9,50,0,0,0
0,29978,0,24,452577,196,1,6,75,3,1,1
0,29209,0,24,452577,196,1,6,75,3,1,1
1,141387,64,21,212836,756,4,4,100,4,3,1
1,137758,64,21,212836,756,4,4,100,4,3,1
0,85372,74,0,297579,342,5,8,50,4,1,0
0,83181,74,0,297579,342,5,8,50,4,1,0
1,104709,85,22,829706,694,4,6,0,1,2,1
1,102022,85,22,829706,694,4,6,0,1,2,1
1,94710,47,8,395707,272,3,9,0,3,1,0
1,92279,47,8,395707,272,3,9,0,3,1,0
1,148127,198,0,258180,779,5,10,75,1,1,0
1,144326,198,0,258180,779,5,10,75,1,1,0
0,102853,57,12,278254,523,3,4,0,4,1,0
0,100214,57,12,278254,523,3,4,0,4,1,0
0,23119,63,29,315575,197,5,1,100,1,0,1
0,22526,63,29,315575,197,5,1,100,1,0,1
1,101019,0,16,806796,381,0,5,0,4,3,1
1,98426,0,16,806796,381,0,5,0,4,3,1
0,34430,200,12,185117,133,23,5,25,1,4,0
0,33547,200,12,185117,133,23,5,25,1,4,0
0,137734,0,0,643556,350,1,9,0,1,3,0
0,134199,0,0,643556,350,1,9,0,1,3,0
1,48763,170,9,789829,148,28,4,0,1,0,0
1,47512,170,9,789829,148,28,4,0,1,0,0
0,64013,0,86,809708,394,0,2,100,0,3,1
0,62370,0,86,809708,394,0,2,100,0,3,1
1,149120,67,0,284786,689,5,10,0,4,3,0
1,145293,67,0,284786,689,5,10,0,4,3,0
0,21950,169,88,783173,233,24,1,0,0,0,1
0,21387,169,88,783173,233,24,1,0,0,0,1
0,150392,179,35,711140,501,27,1,100,0,0,0
0,146531,179,35,711140,501,27,1,100,0,0,0
1,112984,191,9,600582,565,28,4,0,1,1,0
1,110085,191,9,600582,565,28,4,0,1,1,0
1,67593,0,73,248468,312,1,2,100,0,0,1
1,65858,0,73,248468,312,1,2,100,0,0,1
0,20288,177,7,226662,169,20,6,100,4,0,1
0,19767,177,7,226662,169,20,6,100,4,0,1
1,51478,177,21,249041,295,11,5,0,1,1,0
1,50157,177,21,249041,295,11,5,0,1,1,0
1,46881,0,10,336811,130,3,1,100,1,0,0
1,45678,0,10,336811,130,3,1,100,1,0,0
1,64817,0,8,528921,279,0,4,0,4,0,1
1,63154,0,8,528921,279,0,4,0,4,0,1
0,110450,211,0,712273,548,12,13,25,1,1,0
0,107615,211,0,712273,548,12,13,25,1,1,0
0,43604,40,5,514117,148,0,5,25,3,1,0
0,42485,40,5,514117,148,0,5,25,3,1,0
1,27885,194,0,985470,244,14,15,0,1,4,1
1,27170,194,0,985470,244,14,15,0,1,4,1
1,101636,207,60,296600,438,20,2,50,1,0,1
1,99027,207,60,296600,438,20,2,50,1,0,1
1,110327,88,49,229086,767,4,6,25,0,0,0
1,107496,88,49,229086,767,4,6,25,0,0,0
0,155957,227,65,453273,727,10,1,75,1,3,0
0,151954,227,65,453273,727,10,1,75,1,3,0
1,155834,35,70,701238,557,4,11,25,4,0,1
1,151835,35,70,701238,557,4,11,25,4,0,1
1,37349,46,0,745996,165,4,10,0,3,2,1
1,36390,46,0,745996,165,4,10,0,3,2,1
1,24564,61,63,461394,187,3,1,100,1,1,0
1,23933,61,63,461394,187,3,1,100,1,1,0
0,123463,52,77,245140,539,5,1,0,4,4,0
0,120294,52,77,245140,539,5,1,0,4,4,0
0,20864,0,0,261632,223,0,15,0,3,0,1
0,20329,0,0,261632,223,0,15,0,3,0,1
1,75588,0,89,206294,389,0,1,0,4,3,1
1,73647,0,89,206294,389,0,1,0,4,3,1
0,92774,73,0,161146,285,3,14,0,1,0,1
0,90393,73,0,161146,285,3,14,0,1,0,1
1,92108,25,57,960983,334,4,1,0,4,3,1
1,89743,25,57,960983,334,4,1,0,4,3,1
1,27326,0,7,309522,210,0,11,25,1,1,0
1,26625,0,7,309522,210,0,11,25,1,1,0
1,113751,87,0,215687,693,5,6,25,3,3,1
1,110832,87,0,215687,693,5,6,25,3,3,1
1,112025,230,6,464204,811,17,5,100,4,1,0
1,109150,230,6,464204,811,17,5,100,4,1,0
1,26040,73,58,330067,247,5,4,50,1,4,1
1,25371,73,58,330067,247,5,4,50,1,4,1
0,101357,141,23,807514,830,26,6,100,1,1,1
0,98756,141,23,807514,830,26,6,100,1,1,1
0,131980,0,0,519515,454,1,12,0,3,3,1
0,128593,0,0,519515,454,1,12,0,3,3,1
1,97149,184,34,252398,385,28,15,0,3,3,0
1,94656,184,34,252398,385,28,15,0,3,3,0
1,95115,46,24,501486,342,5,5,100,4,0,0
1,92674,46,24,501486,342,5,5,100,4,0,0
0,141205,186,74,933869,599,17,2,0,0,0,0
0,137580,186,74,933869,599,17,2,0,0,0,0
1,127420,37,0,433233,519,5,1,25,1,1,0
1,124149,37,0,433233,519,5,1,25,1,1,0
1,40552,0,0,219014,146,0,11,0,1,0,1
1,39511,0,0,219014,146,0,11,0,1,0,1
1,45349,53,13,631384,195,1,5,0,4,2,0
1,44186,53,13,631384,195,1,5,0,4,2,0
0,116735,231,0,928906,881,18,14,100,4,1,0
0,113738,231,0,928906,881,18,14,100,4,1,0
0,80165,0,20,340583,378,0,6,0,1,3,1
0,78108,0,20,340583,378,0,6,0,1,3,1
0,115218,42,11,769437,710,5,4,100,3,0,1
0,112261,42,11,769437,710,5,4,100,3,0,1
0,103327,64,0,487491,705,5,8,25,0,1,0
0,100674,64,0,487491,705,5,8,25,0,1,0
0,31313,175,54,342547,577,20,1,0,4,4,1
0,30510,175,54,342547,577,20,1,0,4,4,1
0,101278,60,17,817700,289,5,2,0,1,0,1
0,98679,60,17,817700,289,5,2,0,1,0,1
0,114371,230,41,531352,277,14,1,100,1,3,0
0,111436,230,41,531352,277,14,1,100,1,3,0
1,140591,209,17,259506,881,20,5,0,1,3,0
1,136982,209,17,259506,881,20,5,0,1,3,0
1,66161,0,41,295998,277,0,2,25,1,4,1
1,64462,0,41,295998,277,0,2,25,1,4,1
1,108038,70,0,844163,806,1,5,100,0,4,0
1,105265,70,0,844163,806,1,5,100,0,4,0
0,40845,224,46,807609,208,27,2,50,1,3,1
0,39796,224,46,807609,208,27,2,50,1,3,1
0,78812,163,22,938602,260,11,6,100,4,3,1
0,76789,163,22,938602,260,11,6,100,4,3,1
1,52487,200,0,912385,293,10,14,0,1,3,1
1,51140,200,0,912385,293,10,14,0,1,3,1
0,41618,277,13,589873,205,29,13,25,0,2,0
0,40549,277,13,589873,205,29,13,25,0,2,0
0,87447,0,0,277245,337,0,14,0,4,0,1
0,85202,0,0,277245,337,0,14,0,4,0,1
0,67134,60,0,881862,310,5,11,100,1,0,1
0,65411,60,0,881862,310,5,11,100,1,0,1
0,105937,66,15,403366,630,4,4,100,0,1,0
0,103218,66,15,403366,630,4,4,100,0,1,0
1,38957,163,48,684547,300,12,1,0,4,2,1
1,37958,163,48,684547,300,12,1,0,4,2,1
1,132362,0,12,189991,835,0,5,100,1,0,1
1,128965,0,12,189991,835,0,5,100,1,0,1
1,98160,92,80,541017,284,5,1,0,1,0,1
1,95641,92,80,541017,284,5,1,0,1,0,1
0,133656,0,7,243007,708,0,4,100,1,1,1
0,130225,0,7,243007,708,0,4,100,1,1,1
0,103876,76,13,726312,457,5,5,100,2,3,0
0,101209,76,13,726312,457,5,5,100,2,3,0
1,129199,0,87,284439,437,1,9,0,0,0,0
1,125882,0,87,284439,437,1,9,0,0,0,0
0,37312,0,57,323799,154,3,1,25,2,1,1
0,36355,0,57,323799,154,3,1,25,2,1,1
0,20574,45,78,345632,382,3,1,0,1,1,0
0,20045,45,78,345632,382,3,1,0,1,1,0
0,69008,46,0,466290,330,5,10,0,2,0,0
0,67237,46,0,466290,330,5,10,0,2,0,0
0,121500,198,60,631357,617,26,1,0,1,2,0
0,118381,198,60,631357,617,26,1,0,1,2,0
1,129008,0,0,611500,554,0,2,0,1,1,0
1,125697,0,0,611500,554,0,2,0,1,1,0
0,35049,237,46,288535,169,22,1,0,4,1,0
0,34150,237,46,288535,169,22,1,0,4,1,0
1,133277,0,14,396064,716,1,6,0,4,1,1
1,129856,0,14,396064,716,1,6,0,4,1,1
0,34723,65,0,565930,161,3,13,0,0,3,0
0,33832,65,0,565930,161,3,13,0,0,3,0
0,75873,228,45,890397,362,29,2,100,4,0,1
0,73926,228,45,890397,362,29,2,100,4,0,1
0,115169,215,24,300719,722,5,5,0,4,3,0
0,112214,215,24,300719,722,5,5,0,4,3,0
1,45909,0,57,384760,239,1,2,100,3,1,1
1,44730,0,57,384760,239,1,2,100,3,1,1
1,156280,0,16,676018,413,4,4,0,4,4,1
1,152269,0,16,676018,413,4,4,0,4,4,1
0,130111,211,0,578785,794,27,11,0,1,0,1
0,126772,211,0,578785,794,27,11,0,1,0,1
0,72963,214,47,470394,384,1,2,75,1,0,0
0,71090,214,47,470394,384,1,2,75,1,0,0
0,108840,51,11,915013,827,3,5,50,1,2,0
0,106047,51,11,915013,827,3,5,50,1,2,0
0,155010,0,0,993198,693,0,13,25,0,2,1
0,151031,0,0,993198,693,0,13,25,0,2,1
1,158625,64,9,229053,555,3,6,100,4,0,1
1,154554,64,9,229053,555,3,6,100,4,0,1
0,145114,59,53,783860,670,26,2,25,0,1,1
0,141389,59,53,783860,670,26,2,25,0,1,1
0,47586,58,87,179587,178,4,2,50,1,1,0
0,46365,58,87,179587,178,4,2,50,1,1,0
0,34758,230,54,597241,221,29,1,25,0,0,0
0,33865,230,54,597241,221,29,1,25,0,0,0
0,124695,226,14,221948,594,12,13,0,0,4,0
0,121494,226,14,221948,594,12,13,0,0,4,0
1,34481,59,0,541872,165,3,10,0,3,0,1
1,33596,59,0,541872,165,3,10,0,3,0,1
0,46689,0,0,391101,541,1,9,100,4,3,1
0,45490,0,0,391101,541,1,9,100,4,3,1
0,36157,192,0,428203,193,16,10,100,1,0,0
0,35228,192,0,428203,193,16,10,100,1,0,0
1,46683,44,13,410027,141,3,5,100,4,0,1
1,45484,44,13,410027,141,3,5,100,4,0,1
1,26644,141,0,635381,215,21,15,100,2,1,1
1,25961,141,0,635381,215,21,15,100,2,1,1
0,73544,83,22,849077,197,4,5,100,3,2,1
0,71657,83,22,849077,197,4,5,100,3,2,1
0,87146,199,17,974689,368,1,6,25,4,0,1
0,84909,199,17,974689,368,1,6,25,4,0,1
0,154670,189,31,510369,738,17,1,100,0,0,0
0,150701,189,31,510369,738,17,1,100,0,0,0
0,125365,190,20,152564,662,3,5,0,1,1,0
0,122148,190,20,152564,662,3,5,0,1,1,0
1,94722,46,9,449348,269,4,6,25,1,0,1
1,92291,46,9,449348,269,4,6,25,1,0,1
0,54398,0,66,379571,261,0,1,25,0,1,0
0,53001,0,66,379571,261,0,1,25,0,1,0
0,113884,62,7,208294,376,3,4,0,4,0,1
0,110961,62,7,208294,376,3,4,0,4,0,1
1,20689,0,15,537695,183,1,4,100,1,0,0
1,20158,0,15,537695,183,1,4,100,1,0,0
0,149161,66,0,218026,821,3,8,100,4,2,0
0,145332,66,0,218026,821,3,8,100,4,2,0
0,152081,204,0,365531,567,23,9,100,2,0,1
0,148178,204,0,365531,567,23,9,100,2,0,1
1,149860,201,0,313443,889,18,14,25,0,1,0
1,146013,201,0,313443,889,18,14,25,0,1,0
1,104109,57,14,445668,861,4,4,75,2,1,0
1,101436,57,14,445668,861,4,4,75,2,1,0
0,105540,73,15,646361,523,5,6,25,4,0,1
0,102831,73,15,646361,523,5,6,25,4,0,1
1,38297,0,5,595651,131,5,5,0,4,0,0
1,37314,0,5,595651,131,5,5,0,4,0,0
0,139842,72,0,334687,527,5,10,100,0,4,0
0,136253,72,0,334687,527,5,10,100,0,4,0
1,63132,0,0,732246,281,0,11,25,1,3,1
1,61511,0,0,732246,281,0,11,25,1,3,1
0,149965,197,62,354765,683,10,6,0,1,1,0
0,146116,197,62,354765,683,10,6,0,1,1,0
1,134904,189,29,520454,159,5,1,0,4,0,0
1,131441,189,29,520454,159,5,1,0,4,0,0
1,97600,0,0,487811,382,0,6,0,0,3,0
1,95095,0,0,487811,382,0,6,0,0,3,0
1,136603,229,0,373680,403,22,9,100,4,3,0
1,133096,229,0,373680,403,22,9,100,4,3,0
1,83545,251,22,538728,367,4,6,0,0,3,1
1,81400,251,22,538728,367,4,6,0,0,3,1
0,45957,196,0,300225,188,15,15,0,1,0,0
0,44778,196,0,300225,188,15,15,0,1,0,0
0,157044,69,0,182220,874,3,11,75,3,0,0
0,153013,69,0,182220,874,3,11,75,3,0,0
0,94905,0,17,281130,394,0,5,0,0,0,1
0,92470,0,17,281130,394,0,5,0,0,0,1
1,79094,188,0,422150,284,0,14,75,0,4,0
1,77063,188,0,422150,284,0,14,75,0,4,0
0,101369,224,9,224157,796,16,4,100,0,0,0
0,98768,224,9,224157,796,16,4,100,0,0,0
0,51491,210,86,224037,384,4,1,100,4,1,0
0,50170,210,86,224037,384,4,1,100,4,1,0
0,47474,252,76,882226,143,5,1,100,0,3,0
0,46255,252,76,882226,143,5,1,100,0,3,0
0,43696,76,0,568002,222,5,12,25,4,0,1
0,42575,76,0,568002,222,5,12,25,4,0,1
1,69818,84,6,175675,274,4,4,25,1,0,0
1,68027,84,6,175675,274,4,4,25,1,0,0
1,93039,0,0,478637,302,1,11,100,0,1,0
1,90652,0,0,478637,302,1,11,100,0,1,0
0,102045,222,0,878462,556,20,9,100,4,0,0
0,99426,222,0,878462,556,20,9,100,4,0,0
0,110988,206,15,294065,648,24,6,25,3,0,1
0,108139,206,15,294065,648,24,6,25,3,0,1
0,121832,160,0,172953,417,15,15,0,0,0,0
0,118705,160,0,172953,417,15,15,0,0,0,0
0,29997,44,0,712673,164,5,13,75,3,1,1
0,29228,44,0,712673,164,5,13,75,3,1,1
0,53637,0,76,986280,392,1,13,100,1,3,1
0,52260,0,76,986280,392,1,13,100,1,3,1
0,52756,43,0,770659,351,4,12,75,1,0,1
0,51401,43,0,770659,351,4,12,75,1,0,1
0,43586,233,86,532341,154,5,1,100,1,1,0
0,42467,233,86,532341,154,5,1,100,1,1,0
0,26692,30,0,165262,166,3,8,100,0,0,1
0,26007,30,0,165262,166,3,8,100,0,0,1
0,151143,189,37,721458,145,21,1,0,0,1,0
0,147264,189,37,721458,145,21,1,0,0,1,0
0,29948,78,13,317856,228,5,4,0,4,1,1
0,29179,78,13,317856,228,5,4,0,4,1,1
0,54451,0,66,639743,398,0,1,0,1,0,1
0,53054,0,66,639743,398,0,1,0,1,0,1
0,44714,207,69,232598,141,25,1,100,4,1,0
0,43567,207,69,232598,141,25,1,100,4,1,0
1,64097,0,77,254473,353,1,2,0,1,0,0
1,62452,0,77,254473,353,1,2,0,1,0,0
0,47407,0,62,267302,296,1,2,0,0,2,0
0,46190,0,62,267302,296,1,2,0,0,2,0
1,68702,143,0,856721,322,15,8,100,0,1,1
1,66939,143,0,856721,322,15,8,100,0,1,1
1,148384,181,0,217506,852,0,1,25,0,1,0
1,144575,181,0,217506,852,0,1,25,0,1,0
1,24648,0,0,241665,144,18,11,0,0,3,1
1,24015,0,0,241665,144,18,11,0,0,3,1
1,95286,36,31,456292,725,5,5,0,0,1,0
1,92841,36,31,456292,725,5,5,0,0,1,0
1,26660,58,33,396860,220,5,1,50,4,3,1
1,25975,58,33,396860,220,5,1,50,4,3,1
0,35098,204,74,341258,843,22,2,0,3,1,0
0,34197,204,74,341258,843,22,2,0,3,1,0
1,31657,71,0,440324,154,4,14,75,1,3,0
1,30844,71,0,440324,154,4,14,75,1,3,0
0,81419,192,0,651089,160,17,12,0,0,0,0
0,79330,192,0,651089,160,17,12,0,0,0,0
1,158968,79,0,259511,328,4,10,100,1,0,1
1,154887,79,0,259511,328,4,10,100,1,0,1
1,24190,243,62,370376,177,17,1,100,3,0,0
1,23569,243,62,370376,177,17,1,100,3,0,0
1,88607,0,0,282147,327,0,8,50,1,1,0
1,86332,0,0,282147,327,0,8,50,1,1,0
0,53992,204,0,228230,298,26,9,100,2,1,0
0,52607,204,0,228230,298,26,9,100,2,1,0
1,132145,0,0,289832,548,1,11,25,4,0,1
1,128754,0,0,289832,548,1,11,25,4,0,1
0,95834,0,35,380292,352,0,1,25,1,0,0
0,93375,0,35,380292,352,0,1,25,1,0,0
0,57486,191,27,441243,344,26,2,75,1,0,0
0,56011,191,27,441243,344,26,2,75,1,0,0
0,41787,232,0,317795,205,25,13,50,4,0,0
0,40714,232,0,317795,205,25,13,50,4,0,0
1,49275,51,14,273729,225,4,5,25,0,0,1
1,48010,51,14,273729,225,4,5,25,0,0,1
1,77996,0,0,262011,370,0,8,100,0,1,1
1,75995,0,0,262011,370,0,8,100,0,1,1
0,73893,189,42,365485,254,11,2,25,4,4,0
0,71996,189,42,365485,254,11,2,25,4,4,0
0,157257,0,17,165514,338,1,5,100,1,3,1
0,153220,0,17,165514,338,1,5,100,1,3,1
1,136119,35,58,175552,694,3,1,0,4,3,0
1,132626,35,58,175552,694,3,1,0,4,3,0
0,47137,182,88,550252,144,24,6,100,1,3,0
0,45928,182,88,550252,144,24,6,100,1,3,0
0,99454,71,38,265488,213,5,2,0,0,3,0
0,96901,71,38,265488,213,5,2,0,0,3,0
0,38696,233,0,473609,214,21,11,0,1,0,0
0,37703,233,0,473609,214,21,11,0,1,0,0
1,104497,72,13,158205,429,5,5,25,2,3,1
1,101814,72,13,158205,429,5,5,25,2,3,1
0,114106,0,31,236771,702,0,1,0,2,3,0
0,111177,0,31,236771,702,0,1,0,2,3,0
0,41498,0,0,157130,177,0,12,25,4,1,1
0,40433,0,0,157130,177,0,12,25,4,1,1
0,104942,80,0,895981,491,4,10,0,0,0,0
0,102249,80,0,895981,491,4,10,0,0,0,0
1,43459,125,62,164094,170,29,2,100,3,0,0
1,42344,125,62,164094,170,29,2,100,3,0,0
0,126092,85,0,425301,558,4,10,25,3,0,0
0,122855,85,0,425301,558,4,10,25,3,0,0
1,56140,48,21,595385,251,3,15,25,1,3,0
1,54699,48,21,595385,251,3,15,25,1,3,0
0,25207,0,0,507780,378,11,11,100,1,3,1
0,24560,0,0,507780,378,11,11,100,1,3,1
0,50646,64,62,205927,713,4,2,25,0,0,1
0,49347,64,62,205927,713,4,2,25,0,0,1
1,115162,0,0,832599,818,0,13,25,1,0,1
1,112207,0,0,832599,818,0,13,25,1,0,1
0,104874,0,0,261686,430,0,8,0,0,4,1
0,102183,0,0,261686,430,0,8,0,0,4,1
0,65589,0,14,942188,349,3,4,0,4,3,1
0,63906,0,14,942188,349,3,4,0,4,3,1
0,67006,0,0,323187,321,1,13,25,4,0,0
0,65287,0,0,323187,321,1,13,25,4,0,0
1,40008,0,81,281522,157,1,11,25,3,3,0
1,38981,0,81,281522,157,1,11,25,3,3,0
1,51466,223,19,788476,256,25,6,25,1,3,1
1,50145,223,19,788476,256,25,6,25,1,3,1
1,139575,161,0,377752,883,17,13,25,0,3,0
1,135992,161,0,377752,883,17,13,25,0,3,0
1,68231,192,72,925585,376,16,2,0,1,0,1
1,66480,192,72,925585,376,16,2,0,1,0,1
1,121920,192,20,313867,521,15,4,25,3,2,0
1,118791,192,20,313867,521,15,4,25,3,2,0
1,72761,0,43,234573,358,1,1,100,1,0,1
1,70894,0,43,234573,358,1,1,100,1,0,1
0,68102,0,0,717963,296,0,8,100,1,0,1
0,66355,0,0,717963,296,0,8,100,1,0,1
1,150378,0,15,569543,709,0,6,100,1,1,1
1,146519,0,15,569543,709,0,6,100,1,1,1
0,160043,67,15,238432,758,4,6,0,4,3,1
0,155936,67,15,238432,758,4,6,0,4,3,1
1,154795,69,0,448420,353,5,10,25,4,0,0
1,150822,69,0,448420,353,5,10,25,4,0,0
1,141900,177,24,371727,462,27,4,0,0,1,0
1,138257,177,24,371727,462,27,4,0,0,1,0
0,89953,122,49,356549,396,18,2,0,4,0,0
0,87644,122,49,356549,396,18,2,0,4,0,0
1,91382,80,36,176533,270,3,4,0,4,0,0
1,89037,80,36,176533,270,3,4,0,4,0,0
0,43019,61,22,901248,232,4,4,100,0,0,1
0,41914,61,22,901248,232,4,4,100,0,0,1
0,25852,0,0,376753,660,14,9,0,4,0,1
0,25189,0,0,376753,660,14,9,0,4,0,1
1,61939,64,0,499692,286,1,8,0,4,0,1
1,60350,64,0,499692,286,1,8,0,4,0,1
1,50714,185,0,396984,379,23,10,75,4,3,0
1,49413,185,0,396984,379,23,10,75,4,3,0
1,30563,0,5,579241,472,1,5,100,1,3,1
1,29778,0,5,579241,472,1,5,100,1,3,1
1,41129,58,15,154851,140,4,2,0,3,1,0
1,40074,58,15,154851,140,4,2,0,3,1,0
0,67368,200,5,565537,253,0,4,25,4,1,0
0,65639,200,5,565537,253,0,4,25,4,1,0
1,120685,179,20,296096,596,14,6,100,3,0,0
1,117588,179,20,296096,596,14,6,100,3,0,0
1,46546,189,0,401963,140,20,9,50,0,0,0
1,45351,189,0,401963,140,20,9,50,0,0,0
0,28252,187,0,578026,130,21,8,0,0,0,0
0,27527,187,0,578026,130,21,8,0,0,0,0
1,21582,0,0,439964,358,0,13,100,1,0,0
1,21029,0,0,439964,358,0,13,100,1,0,0
1,59115,60,0,430845,857,3,10,0,3,0,0
1,57598,60,0,430845,857,3,10,0,3,0,0
1,38891,72,48,743968,408,4,1,0,3,4,0
1,37892,72,48,743968,408,4,1,0,3,4,0
0,135580,198,55,937305,146,26,1,100,4,2,0
0,132101,198,55,937305,146,26,1,100,4,2,0
1,56146,180,0,250862,363,12,14,0,1,1,0
1,54705,180,0,250862,363,12,14,0,1,1,0
0,127623,0,0,464180,605,1,6,0,1,1,1
0,124348,0,0,464180,605,1,6,0,1,1,1
1,128599,63,61,226906,578,5,2,25,0,1,0
1,125298,63,61,226906,578,5,2,25,0,1,0
1,110249,0,24,487688,479,1,4,25,0,3,1
1,107420,0,24,487688,479,1,4,25,0,3,1
0,22195,224,0,717289,202,24,14,25,2,0,1
0,21626,224,0,717289,202,24,14,25,2,0,1
0,29540,0,0,337451,229,0,4,100,0,0,1
0,28781,0,0,337451,229,0,4,100,0,0,1
0,91491,171,9,969688,290,21,6,25,4,0,1
0,89142,171,9,969688,290,21,6,25,4,0,1
0,42255,0,0,365450,213,0,14,0,0,4,1
0,41170,0,0,365450,213,0,14,0,0,4,1
0,160277,0,55,804887,831,0,1,0,1,1,1
0,156164,0,55,804887,831,0,1,0,1,1,1
1,136231,210,53,682996,561,29,2,0,2,4,1
1,132734,210,53,682996,561,29,2,0,2,4,1
0,98490,0,0,292727,334,0,10,0,0,1,0
0,95963,0,0,292727,334,0,10,0,0,1,0
0,109175,0,50,453434,472,0,12,0,0,0,0
0,106372,0,50,453434,472,0,12,0,0,0,0
1,160488,0,28,432164,575,1,1,100,0,0,0
1,156369,0,28,432164,575,1,1,100,0,0,0
1,147000,0,0,945944,470,1,12,50,2,3,0
1,143227,0,0,945944,470,1,12,50,2,3,0
0,105104,56,12,993503,826,10,5,0,2,3,0
0,102407,56,12,993503,826,10,5,0,2,3,0
1,139357,0,7,503281,574,0,6,25,0,0,1
1,135780,0,7,503281,574,0,6,25,0,0,1
1,76945,0,0,171866,345,1,12,0,1,3,1
1,74970,0,0,171866,345,1,12,0,1,3,1
1,153598,32,13,403292,533,4,1,25,4,1,0
1,149655,32,13,403292,533,4,1,25,4,1,0
0,127892,0,80,275951,538,1,2,50,0,1,1
0,124609,0,80,275951,538,1,2,50,0,1,1
0,155565,184,7,375172,826,29,4,25,0,1,0
0,151572,184,7,375172,826,29,4,25,0,1,0
1,39549,169,67,973205,140,12,4,50,1,0,0
1,38534,169,67,973205,140,12,4,50,1,0,0
1,22815,0,37,638031,188,0,1,0,0,4,1
1,22230,0,37,638031,188,0,1,0,0,4,1
0,39885,0,0,594599,168,1,11,0,1,4,0
0,38862,0,0,594599,168,1,11,0,1,4,0
1,40212,43,0,414100,246,5,14,0,1,0,1
1,39179,43,0,414100,246,5,14,0,1,0,1
1,135609,0,0,337483,506,1,10,100,1,3,1
1,132128,0,0,337483,506,1,10,100,1,3,1
0,102797,234,0,851455,611,26,9,25,1,3,0
0,100158,234,0,851455,611,26,9,25,1,3,0
0,35152,0,15,443473,144,1,6,100,1,3,1
0,34249,0,15,443473,144,1,6,100,1,3,1
0,118106,39,0,203142,674,5,9,25,3,1,1
0,115075,39,0,203142,674,5,9,25,3,1,1
1,101656,0,11,834395,193,0,5,0,3,3,1
1,99047,0,11,834395,193,0,5,0,3,3,1
0,153683,0,33,437099,767,0,2,25,3,3,0
0,149738,0,33,437099,767,0,2,25,3,3,0
0,83897,0,0,191002,265,1,10,50,1,0,1
0,81744,0,0,191002,265,1,10,50,1,0,1
0,23426,185,24,491412,130,25,4,25,1,0,0
0,22825,185,24,491412,130,25,4,25,1,0,0
1,118157,70,11,160948,506,3,4,0,4,4,1
1,115124,70,11,160948,506,3,4,0,4,4,1
0,83857,58,66,567406,387,22,2,25,1,0,1
0,81704,58,66,567406,387,22,2,25,1,0,1
1,25744,0,0,153907,226,1,12,0,1,0,1
1,25083,0,0,153907,226,1,12,0,1,0,1
0,25143,244,23,589973,134,25,4,25,4,4,0
0,24498,244,23,589973,134,25,4,25,4,4,0
1,104491,43,24,216621,686,5,6,100,0,0,1
1,101810,43,24,216621,686,5,6,100,0,0,1
1,100225,193,34,527683,363,28,2,0,0,0,1
1,97652,193,34,527683,363,28,2,0,0,0,1
0,31401,50,61,708833,131,5,1,100,0,1,1
0,30596,50,61,708833,131,5,1,100,0,1,1
0,81219,65,86,535709,267,4,2,0,1,1,1
0,79134,65,86,535709,267,4,2,0,1,1,1
1,39874,0,23,704168,217,1,4,0,1,3,1
1,38851,0,23,704168,217,1,4,0,1,3,1
0,118269,168,0,410554,700,15,11,100,4,3,0
0,115234,168,0,410554,700,15,11,100,4,3,0
0,61187,199,65,199762,206,28,2,0,1,1,0
0,59616,199,65,199762,206,28,2,0,1,1,0
1,116790,0,85,813606,859,1,2,0,1,1,0
1,113793,0,85,813606,859,1,2,0,1,1,0
1,25730,69,24,832557,137,3,5,100,1,0,1
1,25069,69,24,832557,137,3,5,100,1,0,1
0,152050,69,6,566251,537,26,4,25,3,0,0
0,148147,69,6,566251,537,26,4,25,3,0,0
0,137263,47,10,576699,429,3,6,100,1,4,1
0,133740,47,10,576699,429,3,6,100,1,4,1
1,90560,0,8,218757,769,1,12,100,0,3,1
1,88235,0,8,218757,769,1,12,100,0,3,1
0,101091,162,15,189802,257,19,4,50,0,1,0
0,98496,162,15,189802,257,19,4,50,0,1,0
1,157915,61,9,892645,845,4,5,0,4,3,1
1,153862,61,9,892645,845,4,5,0,4,3,1
1,40609,0,17,257991,154,1,4,0,0,1,1
1,39566,0,17,257991,154,1,4,0,0,1,1
0,68831,0,38,570370,281,0,13,0,3,0,1
0,67064,0,38,570370,281,0,13,0,3,0,1
1,42837,49,53,893070,204,5,1,0,1,0,1
1,41738,49,53,893070,204,5,1,0,1,0,1
0,38901,48,71,239075,232,4,2,50,3,3,0
0,37902,48,71,239075,232,4,2,50,3,3,0
1,21957,179,0,524241,506,12,10,0,4,4,0
1,21394,179,0,524241,506,12,10,0,4,4,0
0,127381,0,0,698084,547,1,11,100,0,3,1
0,124112,0,0,698084,547,1,11,100,0,3,1
1,32246,229,6,816691,819,23,5,25,1,1,1
1,31419,229,6,816691,819,23,5,25,1,1,1
0,151968,200,48,840963,814,18,2,25,4,1,0
0,148067,200,48,840963,814,18,2,25,4,1,0
0,79545,234,57,793859,298,11,1,0,1,1,1
0,77504,234,57,793859,298,11,1,0,1,1,1
0,68799,51,81,681420,164,5,9,25,4,1,1
0,67034,51,81,681420,164,5,9,25,4,1,1
